transition_min;replication;seed;generated_active_count;cancelled_not_started_count;all_aircraft_land_above_reserve;at_least_one_aircraft_ever_low_fuel;at_least_one_aircraft_ever_emergency_endurance;at_least_one_aircraft_ever_below_reserve;at_least_one_aircraft_landed_below_reserve;minimum_fuel_margin_percent_of_reserve;minimum_fuel_margin_percent_of_normal_load;minimum_remaining_endurance_min;minimum_low_fuel_endurance_margin_min;minimum_emergency_endurance_margin_min;mean_holding_time_min;mean_holding_time_per_active_aircraft_min;holding_delay_rate;max_holding_time_min;total_holding_time_min;total_holding_fuel_consumption_kg;at_least_one_go_around;total_go_around_count;go_around_sortie_count;go_around_sortie_rate;go_around_events_per_active_sortie;diversion_rate;diversion_before_holding_rate;diversion_after_holding_rate;fuel_priority_landings;landed_count;diverted_count;diverted_before_holding_count;diverted_after_holding_count;crashed_count;crashed_from_go_around_transition_count;crashed_from_other_status_count;crashed_after_go_around_count;crashed_without_go_around_count;crashed_from_statuses;not_landed_count;ever_vfr_activity_count;ever_ready_for_approach_count;ever_holding_count;ever_approach_count;active_unresolved_count;final_simulation_time_min
45;465;20261172;16;14;True;False;False;False;False;35,4452;9,6367;39,2791;14,2791;24,2791;5,0648;2,8490;0,5625;12,4167;45,5833;515,7883;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;93,7500
60;465;20261172;19;11;True;False;False;False;False;46,0954;12,5322;40,4579;15,4579;25,4579;4,1250;2,1711;0,5263;10,3333;41,2500;550,6050;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;16;19;10;19;0;106,7500
75;465;20261172;20;10;True;True;False;False;False;4,7199;1,2832;22,8421;-2,1579;7,8421;3,3889;1,5250;0,4500;8,0000;30,5000;434,1883;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;20;0;0;0;0;0;0;0;0;;0;20;20;9;20;0;119,4167
90;465;20261172;21;9;True;False;False;False;False;26,1694;7,1148;33,5050;8,5050;18,5050;3,5556;0,5079;0,1429;5,9167;10,6667;52,1250;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;3;21;0;114,5833
30;466;20261173;16;14;True;False;False;False;False;66,2434;18,0099;48,2106;23,2106;33,2106;4,9556;4,6458;0,9375;22,7500;74,3333;835,1650;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;14;16;15;16;0;95,8333
45;466;20261173;16;14;True;False;False;False;False;34,9220;9,4944;39,1274;14,1274;24,1274;4,0104;2,0052;0,5000;11,4167;32,0833;586,2467;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;8;16;0;84,6667
60;466;20261173;18;12;True;False;False;False;False;21,0362;5,7192;35,1005;10,1005;20,1005;3,2976;1,2824;0,3889;5,0833;23,0833;317,9633;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;16;18;7;18;0;93,2500
75;466;20261173;20;10;True;False;False;False;False;21,0362;5,7192;29,3591;4,3591;14,3591;3,8229;1,5292;0,4000;8,8333;30,5833;210,7550;True;1;1;0,0500;0,0500;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;8;20;0;117,7500
90;466;20261173;22;8;True;False;False;False;False;21,0362;5,7192;32,7619;7,7619;17,7619;5,3214;1,6932;0,3182;15,5000;37,2500;197,2583;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;7;22;0;127,5833
30;467;20261174;15;15;True;False;False;False;False;81,7437;22,2241;46,6168;21,6168;31,6168;4,0655;3,7944;0,9333;20,0833;56,9167;655,9350;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;12;15;14;15;0;84,2500
45;467;20261174;16;14;True;False;False;False;False;68,0287;18,4953;48,3533;23,3533;33,3533;3,3561;2,3073;0,6875;9,8333;36,9167;515,5967;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;91,3333
60;467;20261174;18;12;True;False;False;False;False;12,3077;3,3462;32,5692;7,5692;17,5692;5,5093;2,7546;0,5000;17,8333;49,5833;453,7633;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;16;18;9;18;0;102,5000
75;467;20261174;20;10;True;False;False;False;False;38,1688;10,3772;36,5141;11,5141;21,5141;2,7976;0,9792;0,3500;5,4167;19,5833;121,4817;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;7;20;0;109,6667
90;467;20261174;22;8;True;False;False;False;False;38,1688;10,3772;36,5141;11,5141;21,5141;5,8571;1,8636;0,3182;13,6667;41,0000;357,6667;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;7;22;0;127,6667
30;468;20261175;15;15;True;False;False;False;False;53,6357;14,5822;44,5544;19,5544;29,5544;4,9821;4,6500;0,9333;23,6667;69,7500;768,9817;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;14;15;0;92,0833
45;468;20261175;16;14;True;False;False;False;False;42,3529;11,5147;34,4267;9,4267;19,4267;5,3106;3,6510;0,6875;22,0833;58,4167;679,4467;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;91,9167
60;468;20261175;17;13;True;False;False;False;False;1,0204;0,2774;29,2959;4,2959;14,2959;3,2292;1,5196;0,4706;6,5000;25,8333;286,4717;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;17;0;0;0;0;0;0;0;0;;0;16;17;8;17;0;99,6667
75;468;20261175;20;10;True;True;False;False;False;28,9597;7,2777;24,8064;-0,1936;9,8064;2,5595;0,8958;0,3500;6,3333;17,9167;186,7917;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;20;0;0;0;0;0;0;0;0;;0;17;20;7;20;0;108,6667
90;468;20261175;21;9;True;False;False;False;False;28,9597;7,8734;31,2253;6,2253;16,2253;3,1000;0,7381;0,2381;5,9167;15,5000;84,2083;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;5;21;0;121,6667
30;469;20261176;15;15;True;False;False;False;False;89,6958;24,3860;52,2484;27,2484;37,2484;4,4226;4,1278;0,9333;18,3333;61,9167;1052,3150;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;14;15;0;99,5000
45;469;20261176;16;14;True;False;False;False;False;82,3277;22,3829;52,8583;27,8583;37,8583;4,2833;2,6771;0,6250;13,5000;42,8333;383,8467;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;94,0000
60;469;20261176;18;12;False;True;True;True;True;-54,3335;-14,7719;13,2433;-11,7567;-1,7567;5,9479;2,6435;0,4444;12,2500;47,5833;417,4550;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;1;18;0;0;0;0;0;0;0;0;;0;16;18;8;18;0;107,4167
75;469;20261176;19;11;True;False;False;False;False;34,8045;9,4625;34,5439;9,5439;19,5439;3,6071;1,3289;0,3684;6,3333;25,2500;249,8383;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;19;19;7;19;0;111,4167
90;469;20261176;22;8;True;False;False;False;False;34,8045;9,4625;32,7341;7,7341;17,7341;5,5833;1,5227;0,2727;9,8333;33,5000;352,9583;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;6;22;0;125,1667
30;470;20261177;16;14;False;True;True;True;True;-55,7362;-15,1533;12,8365;-12,1635;-2,1635;5,4167;4,7396;0,8750;19,4167;75,8333;619,4183;True;2;1;0,0625;0,1250;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;14;16;14;16;0;91,2500
45;470;20261177;16;14;True;False;False;False;False;35,6863;9,7022;39,3490;14,3490;24,3490;2,8333;1,5938;0,5625;5,0000;25,5000;345,7633;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;84,7500
60;470;20261177;18;12;False;False;False;True;True;-4,7836;-1,3005;27,6128;2,6128;12,6128;3,7963;1,8981;0,5000;8,5000;34,1667;361,7383;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;16;18;9;18;0;129,0000
75;470;20261177;21;9;True;False;False;False;False;19,1620;5,2097;31,2918;6,2918;16,2918;5,7963;2,4841;0,4286;16,0000;52,1667;373,3550;True;1;1;0,0476;0,0476;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;9;21;0;134,9167
90;470;20261177;22;8;True;False;False;False;False;19,1620;5,2097;33,5531;8,5531;18,5531;6,4722;1,7652;0,2727;11,5000;38,8333;241,3167;True;1;1;0,0455;0,0455;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;6;22;0;145,0000
30;471;20261178;16;14;True;False;False;False;False;59,2018;16,0955;46,1685;21,1685;31,1685;4,6944;4,4010;0,9375;24,7500;70,4167;509,7617;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;15;16;0;104,4167
45;471;20261178;16;14;True;False;False;False;False;54,4505;14,8037;44,7906;19,7906;29,7906;3,9167;1,9583;0,5000;11,0000;31,3333;268,6217;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;8;16;0;85,5000
60;471;20261178;17;13;True;False;False;False;False;5,4745;1,4884;30,5876;5,5876;15,5876;3,3229;1,5637;0,4706;6,5833;26,5833;286,8217;True;3;3;0,1765;0,1765;0,0000;0,0000;0,0000;0;17;0;0;0;0;0;0;0;0;;0;16;17;8;17;0;136,7500
75;471;20261178;19;11;True;False;False;False;False;35,1816;9,5650;35,1404;10,1404;20,1404;2,1944;0,3465;0,1579;3,6667;6,5833;35,0000;True;1;1;0,0526;0,0526;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;19;19;3;19;0;131,4167
90;471;20261178;21;9;True;False;False;False;False;35,1816;9,5650;35,1404;10,1404;20,1404;4,1875;0,7976;0,1905;7,4167;16,7500;106,4583;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;4;21;0;118,3333
30;472;20261179;15;15;True;False;False;False;False;88,8374;24,1527;54,7628;29,7628;39,7628;6,1923;5,3667;0,8667;19,8333;80,5000;999,9417;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;13;15;0;90,5833
45;472;20261179;16;14;False;True;False;True;True;-21,9580;-5,9698;22,6322;-2,3678;7,6322;10,1319;7,5990;0,7500;39,2500;121,5833;1370,3550;True;4;3;0,1875;0,2500;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;12;16;0;125,7500
60;472;20261179;16;14;True;False;False;False;False;21,0571;5,7249;35,1066;10,1066;20,1066;3,8750;1,4531;0,3750;6,6667;23,2500;245,7617;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;6;16;0;123,0000
75;472;20261179;19;11;False;True;True;True;True;-19,9672;-3,2782;13,7556;-11,2444;-1,2444;3,0694;0,9693;0,3158;6,2500;18,4167;262,2917;True;1;1;0,0526;0,0526;0,0000;0,0000;0,0000;1;19;0;0;0;0;0;0;0;0;;0;19;19;6;19;0;108,0000
90;472;20261179;22;8;True;False;False;False;False;21,0571;5,7249;35,1066;10,1066;20,1066;4,4762;1,4242;0,3182;7,6667;31,3333;343,8917;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;7;22;0;128,9167
30;473;20261180;16;14;False;True;True;True;True;-65,5987;-17,8346;9,9764;-15,0236;-5,0236;6,5469;6,5469;1,0000;27,5000;104,7500;837,2683;True;3;2;0,1250;0,1875;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;15;16;16;16;0;106,4167
45;473;20261180;17;13;True;False;False;False;False;40,6412;11,0493;40,7860;15,7860;25,7860;5,0606;3,2745;0,6471;18,7500;55,6667;624,3133;True;1;1;0,0588;0,0588;0,0000;0,0000;0,0000;0;17;0;0;0;0;0;0;0;0;;0;16;17;11;17;0;106,3333
60;473;20261180;19;11;False;True;False;True;True;-8,1350;-1,3356;15,7893;-9,2107;0,7893;6,3000;3,3158;0,5263;18,0000;63,0000;767,6967;True;2;2;0,1053;0,1053;0,0000;0,0000;0,0000;1;19;0;0;0;0;0;0;0;0;;0;18;19;10;19;0;120,8333
75;473;20261180;20;10;True;False;False;False;False;17,7605;4,8286;32,8518;7,8518;17,8518;2,6771;1,0708;0,4000;6,5833;21,4167;136,5083;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;8;20;0;108,7500
90;473;20261180;22;8;True;False;False;False;False;17,7605;4,8286;34,1506;9,1506;19,1506;4,6333;1,0530;0,2273;9,5833;23,1667;127,6000;True;1;1;0,0455;0,0455;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;5;22;0;135,1667
30;474;20261181;16;14;True;False;False;False;False;77,1891;20,9858;51,3848;26,3848;36,3848;5,2778;4,9479;0,9375;20,5833;79,1667;663,9033;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;14;16;15;16;0;91,1667
45;474;20261181;16;14;True;False;False;False;False;57,7652;15,7049;45,7519;20,7519;30,7519;4,5139;3,3854;0,7500;16,6667;54,1667;539,2400;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;12;16;0;90,8333
60;474;20261181;18;12;True;False;False;False;False;1,0758;0,2925;29,3120;4,3120;14,3120;5,9688;2,6528;0,4444;18,6667;47,7500;542,6550;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;16;18;8;18;0;100,5000
75;474;20261181;20;10;True;False;False;False;False;23,5084;6,3913;34,0993;9,0993;19,0993;2,4167;0,7250;0,3000;5,7500;14,5000;103,9583;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;18;20;6;20;0;104,9167
90;474;20261181;21;9;True;False;False;False;False;23,5084;6,3913;34,0993;9,0993;19,0993;2,9500;0,7024;0,2381;5,5833;14,7500;193,2083;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;5;21;0;119,0000
30;475;20261182;14;16;True;False;False;False;False;99,5638;27,0689;54,9636;29,9636;39,9636;4,1026;3,8095;0,9286;17,0833;53,3333;610,1233;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;14;0;0;0;0;0;0;0;0;;0;14;14;13;14;0;81,8333
45;475;20261182;16;14;True;False;False;False;False;37,2070;10,1157;39,7900;14,7900;24,7900;5,0076;3,4427;0,6875;18,9167;55,0833;320,3117;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;92,1667
60;475;20261182;19;11;False;False;False;True;True;-12,6766;-3,4465;25,3238;0,3238;10,3238;4,0093;1,8991;0,4737;9,4167;36,0833;501,1050;True;1;1;0,0526;0,0526;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;16;19;9;19;0;132,3333
75;475;20261182;20;10;True;False;False;False;False;12,1106;3,2926;32,5121;7,5121;17,5121;2,7500;0,9625;0,3500;6,8333;19,2500;217,8750;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;7;20;0;108,4167
90;475;20261182;21;9;True;False;False;False;False;12,1106;3,2926;32,5121;7,5121;17,5121;3,7500;0,7143;0,1905;6,3333;15,0000;77,0000;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;4;21;0;118,5000
30;476;20261183;14;16;True;False;False;False;False;67,2153;18,2742;44,0499;19,0499;29,0499;4,4551;4,1369;0,9286;10,0000;57,9167;866,1650;True;1;1;0,0714;0,0714;0,0000;0,0000;0,0000;0;14;0;0;0;0;0;0;0;0;;0;14;14;13;14;0;93,5833
45;476;20261183;16;14;True;False;False;False;False;31,5869;8,5877;32,7058;7,7058;17,7058;7,1736;5,3802;0,7500;32,9167;86,0833;1053,6967;True;2;2;0,1250;0,1250;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;12;16;0;101,8333
60;476;20261183;19;11;True;False;False;False;False;18,4117;5,0057;33,0690;8,0690;18,0690;3,2870;1,5570;0,4737;6,6667;29,5833;267,2550;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;16;19;9;19;0;101,5000
75;476;20261183;19;11;True;False;False;False;False;27,3200;7,4276;34,9715;9,9715;19,9715;2,2333;0,5877;0,2632;4,8333;11,1667;89,3333;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;19;19;5;19;0;101,0000
90;476;20261183;21;9;True;False;False;False;False;27,3200;7,4276;34,9715;9,9715;19,9715;4,5417;1,2976;0,2857;10,2500;27,2500;222,0833;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;6;21;0;121,6667
30;477;20261184;14;16;True;False;False;False;False;4,9608;1,3487;30,4386;5,4386;15,4386;4,7436;4,4048;0,9286;12,2500;61,6667;687,1100;True;2;2;0,1429;0,1429;0,0000;0,0000;0,0000;0;14;0;0;0;0;0;0;0;0;;0;13;14;13;14;0;124,9167
45;477;20261184;16;14;True;False;False;False;False;62,0443;16,8683;46,9928;21,9928;31,9928;6,2652;4,3073;0,6875;24,0000;68,9167;580,5300;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;95,0000
60;477;20261184;18;12;True;False;False;False;False;11,0494;3,0041;32,2043;7,2043;17,2043;4,3796;2,1898;0,5000;15,0000;39,4167;745,5083;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;17;18;9;18;0;105,2500
75;477;20261184;20;10;True;False;False;False;False;23,9500;6,5114;35,9455;10,9455;20,9455;3,0238;1,0583;0,3500;4,8333;21,1667;181,7083;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;18;20;7;20;0;107,6667
90;477;20261184;22;8;True;False;False;False;False;23,9500;6,5114;26,3872;1,3872;11,3872;4,0417;1,4697;0,3636;8,3333;32,3333;517,7500;True;1;1;0,0455;0,0455;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;8;22;0;131,7500
30;478;20261185;15;15;True;False;False;False;False;70,6628;19,2115;48,7632;23,7632;33,7632;4,4524;4,1556;0,9333;12,7500;62,3333;815,3400;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;15;15;14;15;0;95,5833
45;478;20261185;16;14;True;False;False;False;False;78,5424;21,3537;41,0634;16,0634;26,0634;3,7879;2,6042;0,6875;10,0833;41,6667;384,1033;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;92,0833
60;478;20261185;19;11;True;False;False;False;False;43,5463;11,8392;34,4688;9,4688;19,4688;3,9500;2,0789;0,5263;9,4167;39,5000;536,1717;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;16;19;10;19;0;107,4167
75;478;20261185;20;10;False;False;False;True;True;-6,3592;-1,7289;27,1558;2,1558;12,1558;3,4167;1,1958;0,3500;6,9167;23,9167;198,6667;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;20;20;7;20;0;110,9167
90;478;20261185;21;9;True;False;False;False;False;16,0890;4,3742;33,6658;8,6658;18,6658;3,1250;0,8929;0,2857;5,1667;18,7500;96,8333;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;6;21;0;123,0000
30;479;20261186;14;16;False;True;True;True;True;-21,6206;-3,5496;13,4715;-11,5285;-1,5285;5,3590;4,9762;0,9286;15,5833;69,6667;1097,5817;True;2;1;0,0714;0,1429;0,0000;0,0000;0,0000;1;14;0;0;0;0;0;0;0;0;;0;14;14;13;14;0;98,4167
45;479;20261186;16;14;True;False;False;False;False;51,1833;13,9154;43,8431;18,8431;28,8431;6,6818;4,5938;0,6875;28,5833;73,5000;605,9967;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;99,5833
60;479;20261186;18;12;False;False;False;True;True;-2,6368;-0,7169;28,2353;3,2353;13,2353;4,4479;1,9769;0,4444;10,6667;35,5833;307,1383;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;17;18;8;18;0;102,7500
75;479;20261186;20;10;True;False;False;False;False;22,8178;6,2036;35,6171;10,6171;20,6171;2,9524;1,0333;0,3500;6,0833;20,6667;106,5883;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;7;20;0;111,0833
90;479;20261186;22;8;True;False;False;False;False;22,8178;6,2036;35,6171;10,6171;20,6171;7,8333;2,1364;0,2727;18,0000;47,0000;465,2417;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;6;22;0;127,8333
30;480;20261187;15;15;True;False;False;False;False;86,1053;23,4099;51,3394;26,3394;36,3394;4,8571;4,5333;0,9333;18,5000;68,0000;789,0233;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;14;15;0;92,5000
45;480;20261187;16;14;True;False;False;False;False;26,9655;7,3313;36,8200;11,8200;21,8200;2,5278;1,4219;0,5625;4,7500;22,7500;292,4933;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;85,0833
60;480;20261187;17;13;False;True;False;True;True;-17,5670;-4,7760;23,9056;-1,0944;8,9056;6,5556;2,3137;0,3529;10,2500;39,3333;431,5133;True;1;1;0,0588;0,0588;0,0000;0,0000;0,0000;1;17;0;0;0;0;0;0;0;0;;0;16;17;6;17;0;101,7500
75;480;20261187;21;9;True;False;False;False;False;28,4573;7,7368;34,3197;9,3197;19,3197;4,7812;1,8214;0,3810;12,5833;38,2500;181,3567;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;19;21;8;21;0;116,0000
90;480;20261187;21;9;True;False;False;False;False;28,4573;7,7368;34,3197;9,3197;19,3197;3,5667;0,8492;0,2381;5,9167;17,8333;92,3750;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;5;21;0;120,8333
30;481;20261188;16;14;True;False;False;False;False;28,4038;7,7223;37,2371;12,2371;22,2371;5,3500;5,0156;0,9375;22,5000;80,2500;585,1900;True;3;3;0,1875;0,1875;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;15;16;15;16;0;99,4167
45;481;20261188;16;14;True;False;False;False;False;79,4672;21,6052;52,0455;27,0455;37,0455;2,8167;1,7604;0,6250;5,5833;28,1667;346,6050;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;85,5000
60;481;20261188;18;12;False;True;True;True;True;-17,5232;-2,8769;14,1757;-10,8243;-0,8243;5,5625;2,4722;0,4444;10,0833;44,5000;649,8583;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;1;18;0;0;0;0;0;0;0;0;;0;16;18;8;18;0;100,1667
75;481;20261188;19;11;True;False;False;False;False;13,8628;3,7690;33,0202;8,0202;18,0202;1,9722;0,6228;0,3158;4,5000;11,8333;102,1667;True;1;1;0,0526;0,0526;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;19;19;6;19;0;130,6667
90;481;20261188;21;9;True;False;False;False;False;22,4308;6,0984;35,5049;10,5049;20,5049;5,4667;1,3016;0,2381;10,6667;27,3333;175,7333;True;1;1;0,0476;0,0476;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;5;21;0;131,9167
30;482;20261189;15;15;True;False;False;False;False;84,4668;22,9644;53,4954;28,4954;38,4954;6,1056;6,1056;1,0000;29,5000;91,5833;1058,4317;True;3;3;0,2000;0,2000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;15;15;0;112,1667
45;482;20261189;16;14;True;False;False;False;False;24,8042;6,7437;29,8084;4,8084;14,8084;4,8750;3,6562;0,7500;9,6667;58,5000;708,1800;True;2;2;0,1250;0,1250;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;12;16;0;102,0833
60;482;20261189;18;12;True;False;False;False;False;25,8236;7,0208;36,4889;11,4889;21,4889;3,8452;1,4954;0,3889;7,1667;26,9167;276,4500;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;16;18;7;18;0;96,7500
75;482;20261189;21;9;False;True;True;True;False;-14,5546;-2,3896;14,6859;-10,3141;-0,3141;3,8229;1,4563;0,3810;8,8333;30,5833;343,9167;True;1;1;0,0476;0,0476;0,0476;0,0000;0,0476;0;20;1;0;1;0;0;0;0;0;;1;20;21;8;21;0;114,5000
90;482;20261189;21;9;True;False;False;False;False;25,8236;7,0208;32,6610;7,6610;17,6610;2,8472;0,8135;0,2857;6,0000;17,0833;126,5417;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;6;21;0;120,0000
30;483;20261190;16;14;True;False;False;False;False;123,6760;33,6244;57,3378;32,3378;42,3378;2,9111;2,7292;0,9375;8,5000;43,6667;626,0817;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;15;16;15;16;0;87,2500
45;483;20261190;16;14;False;False;False;True;True;-10,0954;-2,7447;26,0723;1,0723;11,0723;5,2750;3,2969;0,6250;12,2500;52,7500;480,2767;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;98,9167
