transition_min;replication;seed;generated_active_count;cancelled_not_started_count;all_aircraft_land_above_reserve;at_least_one_aircraft_ever_low_fuel;at_least_one_aircraft_ever_emergency_endurance;at_least_one_aircraft_ever_below_reserve;at_least_one_aircraft_landed_below_reserve;minimum_fuel_margin_percent_of_reserve;minimum_fuel_margin_percent_of_normal_load;minimum_remaining_endurance_min;minimum_low_fuel_endurance_margin_min;minimum_emergency_endurance_margin_min;mean_holding_time_min;mean_holding_time_per_active_aircraft_min;holding_delay_rate;max_holding_time_min;total_holding_time_min;total_holding_fuel_consumption_kg;at_least_one_go_around;total_go_around_count;go_around_sortie_count;go_around_sortie_rate;go_around_events_per_active_sortie;diversion_rate;diversion_before_holding_rate;diversion_after_holding_rate;fuel_priority_landings;landed_count;diverted_count;diverted_before_holding_count;diverted_after_holding_count;crashed_count;crashed_from_go_around_transition_count;crashed_from_other_status_count;crashed_after_go_around_count;crashed_without_go_around_count;crashed_from_statuses;not_landed_count;ever_vfr_activity_count;ever_ready_for_approach_count;ever_holding_count;ever_approach_count;active_unresolved_count;final_simulation_time_min
75;623;20261330;20;10;True;False;False;False;False;17,6447;4,7972;34,1170;9,1170;19,1170;7,7083;2,3125;0,3000;22,5000;46,2500;820,0417;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;18;20;6;20;0;114,9167
90;623;20261330;21;9;True;False;False;False;False;26,8296;7,2943;34,7610;9,7610;19,7610;9,9722;1,4246;0,1429;24,9167;29,9167;36,9350;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;3;21;0;128,3333
30;624;20261331;15;15;True;False;False;False;False;24,4626;6,6508;36,0942;11,0942;21,0942;20,3690;19,0111;0,9333;37,8333;285,1667;3933,3567;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;14;15;0;91,9167
45;624;20261331;16;14;True;False;False;False;False;2,2834;0,6208;29,6622;4,6622;14,6622;18,7315;10,5365;0,5625;35,0000;168,5833;2078,0267;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;107,7500
60;624;20261331;18;12;False;True;True;True;True;-56,9512;-15,4836;7,6013;-17,3987;-7,3987;14,5463;7,2731;0,5000;30,8333;130,9167;1714,7083;True;1;1;0,0556;0,0556;0,0556;0,0000;0,0556;1;17;1;0;1;0;0;0;0;0;;1;16;18;9;18;0;111,5833
75;624;20261331;19;11;True;False;False;False;False;27,6396;7,5145;34,0432;9,0432;19,0432;10,4583;2,2018;0,2105;21,2500;41,8333;778,1250;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;18;19;4;19;0;114,5833
90;624;20261331;21;9;True;False;False;False;False;27,6396;7,5145;34,0432;9,0432;19,0432;12,2292;2,3294;0,1905;24,9167;48,9167;226,9350;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;4;21;0;133,1667
30;625;20261332;16;14;True;False;False;False;False;10,1341;2,7552;31,9389;6,9389;16,9389;22,8590;18,5729;0,8125;41,2500;297,1667;4003,0217;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;15;16;13;16;0;95,5833
45;625;20261332;16;14;False;True;False;True;True;-1,7764;-0,4830;24,5456;-0,4544;9,5456;21,6136;14,8594;0,6875;39,0000;237,7500;4466,7400;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;105,0833
60;625;20261332;18;12;False;True;False;True;True;-32,2043;-8,7555;19,6410;-5,3590;4,6410;16,3929;6,3750;0,3889;27,1667;114,7500;1842,4183;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;2;18;0;0;0;0;0;0;0;0;;0;16;18;7;18;0;108,2500
75;625;20261332;19;11;True;False;False;False;False;28,8136;7,8337;30,4524;5,4524;15,4524;9,3333;2,4561;0,2632;23,3333;46,6667;846,5000;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;19;19;5;19;0;114,2500
90;625;20261332;21;9;True;False;False;False;False;28,8136;7,8337;30,4524;5,4524;15,4524;7,6667;1,4603;0,1905;24,9167;30,6667;41,4350;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;4;21;0;129,2500
30;626;20261333;16;14;False;False;False;True;True;-12,0496;-3,2760;25,5056;0,5056;10,5056;21,7202;19,0052;0,8750;43,9167;304,0833;4272,8633;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;15;16;14;16;0;99,7500
45;626;20261333;16;14;False;True;False;True;True;-25,5677;-6,9512;21,5854;-3,4146;6,5854;15,4083;9,6302;0,6250;31,0000;154,0833;1865,5700;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;118,9167
60;626;20261333;18;12;True;True;False;False;False;35,7389;7,0016;24,5173;-0,4827;9,5173;14,5972;4,8657;0,3333;22,7500;87,5833;1508,1567;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;1;18;0;0;0;0;0;0;0;0;;0;16;18;6;18;0;132,0000
75;626;20261333;20;10;True;False;False;False;False;35,7389;9,7165;37,1994;12,1994;22,1994;9,0667;2,2667;0,2500;21,6667;45,3333;796,2083;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;5;20;0;115,8333
90;626;20261333;22;8;True;False;False;False;False;35,7389;9,7165;37,1994;12,1994;22,1994;13,8500;3,1477;0,2273;26,1667;69,2500;449,0600;True;1;1;0,0455;0,0455;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;5;22;0;170,8333
30;627;20261334;16;14;False;True;False;True;True;-14,1556;-3,8486;24,8949;-0,1051;9,8949;20,9500;19,6406;0,9375;41,8333;314,2500;4352,9233;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;14;16;15;16;0;119,2500
45;627;20261334;16;14;False;True;False;True;True;-28,5898;-7,7729;20,7090;-4,2910;5,7090;17,6417;11,0260;0,6250;31,6667;176,4167;2934,2300;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;100,3333
60;627;20261334;18;12;False;True;False;True;True;-37,4619;-10,1850;18,1361;-6,8639;3,1361;16,9881;6,6065;0,3889;27,1667;118,9167;1832,7783;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;2;18;0;0;0;0;0;0;0;0;;0;17;18;7;18;0;110,5833
75;627;20261334;21;9;False;True;True;True;False;-12,7303;-2,0900;14,9995;-10,0005;-0,0005;13,0238;4,3413;0,3333;27,2500;91,1667;1330,6300;True;1;1;0,0476;0,0476;0,0476;0,0000;0,0476;0;20;1;0;1;0;0;0;0;0;;1;20;21;7;20;0;145,0833
90;627;20261334;23;7;True;False;False;False;False;28,2616;7,6836;32,2410;7,2410;17,2410;15,4833;3,3659;0,2174;31,0833;77,4167;960,1033;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;23;0;0;0;0;0;0;0;0;;0;22;23;5;23;0;134,6667
30;628;20261335;15;15;True;False;False;False;False;39,6297;10,7743;40,4926;15,4926;25,4926;23,0278;18,4222;0,8000;38,0000;276,3333;3885,0767;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;15;15;12;15;0;91,5833
45;628;20261335;16;14;False;True;False;True;True;-20,6436;-5,6125;23,0134;-1,9866;8,0134;16,9167;11,6302;0,6875;30,3333;186,0833;2835,8650;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;15;16;11;16;0;98,0000
60;628;20261335;18;12;False;True;True;True;True;-61,4245;-16,6998;8,1467;-16,8533;-6,8533;18,7778;6,2593;0,3333;27,4167;112,6667;1738,3683;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;2;18;0;0;0;0;0;0;0;0;;0;16;18;6;18;0;112,7500
75;628;20261335;20;10;False;True;True;True;True;-52,1731;-8,5657;8,2203;-16,7797;-6,7797;10,6111;3,1833;0,3000;22,8333;63,6667;1381,3750;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;20;0;0;0;0;0;0;0;0;;0;19;20;6;20;0;115,8333
90;628;20261335;21;9;True;False;False;False;False;26,4015;7,1779;35,0363;10,0363;20,0363;9,9722;1,4246;0,1429;24,9167;29,9167;36,9350;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;3;21;0;129,1667
30;629;20261336;14;16;True;False;False;False;False;42,4550;11,5424;41,3119;16,3119;26,3119;15,1474;14,0655;0,9286;32,5000;196,9167;1909,7383;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;14;0;0;0;0;0;0;0;0;;0;14;14;13;14;0;86,0833
45;629;20261336;16;14;False;False;False;True;True;-4,1152;-1,1188;27,8066;2,8066;12,8066;18,1667;9,0833;0,5000;28,5000;145,3333;2123,8267;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;8;16;0;96,5833
60;629;20261336;19;11;False;True;True;True;True;-52,9065;-14,3840;13,6571;-11,3429;-1,3429;15,6574;7,4167;0,4737;28,0000;140,9167;1935,0600;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;19;0;0;0;0;0;0;0;0;;0;16;19;9;19;0;112,9167
75;629;20261336;21;9;True;False;False;False;False;35,7432;9,7177;34,7598;9,7598;19,7598;14,1429;4,7143;0,3333;27,2500;99,0000;888,6800;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;7;21;0;122,3333
90;629;20261336;21;9;True;False;False;False;False;35,7432;9,7177;37,5534;12,5534;22,5534;12,5833;3,5952;0,2857;27,2500;75,5000;841,9217;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;6;21;0;134,9167
30;630;20261337;16;14;True;True;False;False;False;17,1087;3,4696;20,8198;-4,1802;5,8198;22,7262;19,8854;0,8750;43,9167;318,1667;4258,3483;True;2;2;0,1250;0,1250;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;13;16;14;16;0;128,0000
45;630;20261337;16;14;False;True;False;True;True;-14,1581;-3,8492;15,4590;-9,5410;0,4590;22,3667;13,9792;0,6250;41,9167;223,6667;4040,4950;True;3;3;0,1875;0,1875;0,0000;0,0000;0,0000;3;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;143,0000
60;630;20261337;19;11;False;True;False;True;True;-26,4305;-7,1858;20,7768;-4,2232;5,7768;16,7870;7,9518;0,4737;29,5833;151,0833;2226,5950;True;1;1;0,0526;0,0526;0,0000;0,0000;0,0000;2;19;0;0;0;0;0;0;0;0;;0;16;19;9;19;0;142,0000
75;630;20261337;20;10;True;False;False;False;False;24,0779;6,5462;35,9826;10,9826;20,9826;11,0278;3,3083;0,3000;21,5000;66,1667;852,3533;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;6;20;0;120,1667
90;630;20261337;21;9;True;False;False;False;False;24,0779;6,5462;33,0863;8,0863;18,0863;13,6667;2,6032;0,1905;27,2500;54,6667;666,4217;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;4;21;0;130,9167
30;631;20261338;16;14;False;True;False;True;True;-18,0398;-4,9046;23,7684;-1,2316;8,7684;20,5256;16,6771;0,8125;38,3333;266,8333;3416,7717;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;13;16;13;16;0;92,0833
45;631;20261338;16;14;True;True;False;False;False;5,4965;1,4944;24,0970;-0,9030;9,0970;17,7273;12,1875;0,6875;36,0000;195,0000;2663,5950;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;103,4167
60;631;20261338;19;11;False;True;True;True;True;-49,4195;-13,4359;14,6683;-10,3317;-0,3317;12,0000;5,0526;0,4211;23,5833;96,0000;1187,4983;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;19;0;0;0;0;0;0;0;0;;0;16;19;8;19;0;107,2500
75;631;20261338;19;11;True;False;False;False;False;26,7353;7,2687;36,7532;11,7532;21,7532;8,9500;2,3553;0,2632;21,6667;44,7500;798,9583;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;19;19;5;19;0;115,5000
90;631;20261338;21;9;True;False;False;False;False;26,7353;7,2687;34,7412;9,7412;19,7412;11,2333;2,6746;0,2381;27,2500;56,1667;653,2967;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;5;21;0;130,8333
30;632;20261339;13;17;True;False;False;False;False;11,9474;3,2482;32,4648;7,4648;17,4648;19,7879;16,7436;0,8462;35,4167;217,6667;2504,3967;True;2;2;0,1538;0,1538;0,0000;0,0000;0,0000;0;13;0;0;0;0;0;0;0;0;;0;12;13;11;13;0;108,5000
45;632;20261339;16;14;True;False;False;False;False;1,2064;0,3280;29,3498;4,3498;14,3498;12,3333;7,7083;0,6250;25,1667;123,3333;1805,9017;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;103,3333
60;632;20261339;18;12;False;True;True;True;False;-97,0523;-26,3861;0,8548;-24,1452;-14,1452;15,9722;7,9861;0,5000;28,0000;143,7500;1950,2350;True;1;1;0,0556;0,0556;0,0556;0,0000;0,0556;0;17;1;0;1;0;0;0;0;0;;1;16;18;9;18;0;111,4167
75;632;20261339;19;11;True;True;False;False;False;26,2408;4,3082;21,6976;-3,3024;6,6976;13,6806;4,3202;0,3158;22,0000;82,0833;1634,5833;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;19;0;0;0;0;0;0;0;0;;0;18;19;6;19;0;119,2500
90;632;20261339;21;9;True;False;False;False;False;27,4571;7,4649;36,9626;11,9626;21,9626;14,9833;3,5675;0,2381;27,2500;74,9167;849,4217;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;5;21;0;135,6667
30;633;20261340;16;14;True;False;False;False;False;23,0202;6,2586;35,6758;10,6758;20,6758;19,0333;17,8438;0,9375;37,6667;285,5000;3937,1317;True;2;2;0,1250;0,1250;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;15;16;15;16;0;121,7500
45;633;20261340;16;14;False;True;True;True;True;-54,7298;-14,8797;13,1284;-11,8716;-1,8716;18,7986;14,0990;0,7500;44,1667;225,5833;3787,3833;True;3;3;0,1875;0,1875;0,0000;0,0000;0,0000;2;16;0;0;0;0;0;0;0;0;;0;16;16;12;16;0;113,9167
60;633;20261340;17;13;False;True;False;True;True;-27,7773;-7,5520;20,9446;-4,0554;5,9446;16,6354;7,8284;0,4706;29,1667;133,0833;2037,1150;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;17;0;0;0;0;0;0;0;0;;0;16;17;8;17;0;111,8333
75;633;20261340;20;10;False;True;True;True;False;-91,3509;-14,9979;1,4866;-23,5134;-13,5134;12,8929;4,5125;0,3500;24,4167;90,2500;1504,9067;True;2;2;0,1000;0,1000;0,0500;0,0000;0,0500;0;19;1;0;1;0;0;0;0;0;;1;19;20;7;20;0;131,3333
90;633;20261340;21;9;True;False;False;False;False;36,8244;4,1710;31,0105;6,0105;16,0105;9,8500;2,3452;0,2381;24,9167;49,2500;228,9350;True;2;1;0,0476;0,0952;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;5;21;0;198,3333
30;634;20261341;15;15;True;True;False;False;False;39,4333;6,4741;23,9651;-1,0349;8,9651;27,3889;21,9111;0,8000;45,8333;328,6667;4621,8883;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;1;15;0;0;0;0;0;0;0;0;;0;15;15;12;15;0;100,3333
45;634;20261341;16;14;False;True;False;True;True;-13,9975;-3,8056;23,7533;-1,2467;8,7533;20,0000;11,2500;0,5625;32,9167;180,0000;3066,7550;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;2;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;101,7500
60;634;20261341;19;11;True;True;False;False;False;6,5361;1,0731;18,3109;-6,6891;3,3109;12,7738;4,7061;0,3684;23,0000;89,4167;1547,8650;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;19;0;0;0;0;0;0;0;0;;0;17;19;7;19;0;106,1667
75;634;20261341;20;10;True;False;False;False;False;42,3007;11,5005;31,9487;6,9487;16,9487;8,7500;2,1875;0,2500;21,9167;43,7500;797,8333;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;5;20;0;114,5000
90;634;20261341;21;9;True;False;False;False;False;42,3007;11,5005;31,9487;6,9487;16,9487;24,9167;1,1865;0,0476;24,9167;24,9167;19,4350;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;1;21;0;127,7500
30;635;20261342;16;14;False;True;True;True;False;-12,9197;-2,1211;14,9669;-10,0331;-0,0331;25,5962;20,7969;0,8125;49,2500;332,7500;4683,1033;True;2;1;0,0625;0,1250;0,0625;0,0000;0,0625;0;15;1;0;1;0;0;0;0;0;;1;15;16;13;16;0;102,2500
45;635;20261342;16;14;True;False;False;False;False;25,7533;7,0017;36,4685;11,4685;21,4685;16,2197;11,1510;0,6875;32,2500;178,4167;2784,2667;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;131,8333
60;635;20261342;16;14;False;True;False;True;True;-24,2467;-6,5921;21,9685;-3,0315;6,9685;19,9444;7,4792;0,3750;28,3333;119,6667;1958,5500;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;2;16;0;0;0;0;0;0;0;0;;0;16;16;6;16;0;110,5833
75;635;20261342;20;10;True;False;False;False;False;25,0504;6,8106;32,3395;7,3395;17,3395;11,4444;3,4333;0,3000;22,7500;68,6667;889,2283;True;1;1;0,0500;0,0500;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;17;20;6;20;0;150,9167
90;635;20261342;21;9;True;False;False;False;False;25,0504;6,8106;34,0937;9,0937;19,0937;12,7917;3,6548;0,2857;27,2500;76,7500;862,2550;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;6;21;0;136,0000
30;636;20261343;16;14;True;False;False;False;False;63,2298;17,1906;47,3366;22,3366;32,3366;21,7115;17,6406;0,8125;37,4167;282,2500;4067,7250;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;14;16;13;16;0;91,9167
45;636;20261343;16;14;False;True;True;True;False;-48,8734;-13,2875;14,8267;-10,1733;-0,1733;18,5909;12,7812;0,6875;33,1667;204,5000;3543,6833;True;1;1;0,0625;0,0625;0,0625;0,0000;0,0625;0;15;1;0;1;0;0;0;0;0;;1;16;16;11;16;0;102,0833
60;636;20261343;19;11;False;True;False;True;True;-15,4077;-4,1890;24,5318;-0,4682;9,5318;16,4792;6,9386;0,4211;31,8333;131,8333;1935,0550;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;19;0;0;0;0;0;0;0;0;;0;17;19;8;19;0;110,4167
75;636;20261343;20;10;True;True;False;False;False;11,7985;1,9371;19,2154;-5,7846;4,2154;12,6458;5,0583;0,4000;28,3333;101,1667;1536,4750;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;20;0;0;0;0;0;0;0;0;;0;20;20;8;20;0;121,9167
90;636;20261343;20;10;True;False;False;False;False;21,8581;5,9427;33,2532;8,2532;18,2532;24,0278;3,6042;0,1500;27,2500;72,0833;892,5883;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;20;20;3;20;0;133,9167
30;637;20261344;14;16;True;True;False;False;False;4,9153;1,3363;20,5359;-4,4641;5,5359;20,0192;18,5893;0,9286;39,0000;260,2500;3443,1467;True;3;3;0,2143;0,2143;0,0000;0,0000;0,0000;1;14;0;0;0;0;0;0;0;0;;0;13;14;13;14;0;112,2500
45;637;20261344;16;14;False;False;False;True;True;-9,4857;-2,5789;26,2491;1,2491;11,2491;14,8583;9,2865;0,6250;31,1667;148,5833;2494,7567;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;98,5833
60;637;20261344;17;13;False;True;True;True;False;-99,8931;-27,1584;0,0310;-24,9690;-14,9690;18,1875;8,5588;0,4706;30,7500;145,5000;1986,5050;True;1;1;0,0588;0,0588;0,0588;0,0000;0,0588;0;16;1;0;1;0;0;0;0;0;;1;16;17;8;17;0;116,0833
75;637;20261344;20;10;True;False;False;False;False;29,7013;8,0750;37,6134;12,6134;22,6134;12,9167;3,8750;0,3000;27,2500;77,5000;866,6300;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;18;20;6;20;0;119,5833
90;637;20261344;21;9;True;False;False;False;False;29,7013;6,6782;30,2546;5,2546;15,2546;11,4500;2,7262;0,2381;27,2500;57,2500;683,6300;True;1;1;0,0476;0,0476;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;5;21;0;161,7500
30;638;20261345;14;16;False;True;True;True;True;-88,0018;-14,4481;2,0622;-22,9378;-12,9378;21,5303;16,9167;0,7857;45,2500;236,8333;2844,1983;True;3;2;0,1429;0,2143;0,0714;0,0000;0,0714;1;13;1;0;1;0;0;0;0;0;;1;13;14;11;14;0;98,8333
45;638;20261345;16;14;False;True;False;True;True;-5,3676;-1,4593;24,1477;-0,8523;9,1477;23,9062;11,9531;0,5000;38,0833;191,2500;3340,8383;True;3;3;0,1875;0,1875;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;8;16;0;140,5000
60;638;20261345;19;11;False;True;False;True;True;-35,9169;-9,7649;18,5841;-6,4159;3,5841;18,1458;7,6404;0,4211;28,0000;145,1667;2266,6350;True;1;1;0,0526;0,0526;0,0000;0,0000;0,0000;2;19;0;0;0;0;0;0;0;0;;0;16;19;8;19;0;146,0833
75;638;20261345;20;10;True;False;False;False;False;23,5136;6,3928;35,8189;10,8189;20,8189;16,6806;5,0042;0,3000;27,2500;100,0833;948,9717;True;1;1;0,0500;0,0500;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;20;20;6;20;0;155,2500
90;638;20261345;22;8;True;False;False;False;False;23,5136;6,3928;35,8189;10,8189;20,8189;15,9000;3,6136;0,2273;28,3333;79,5000;1419,6000;True;1;1;0,0455;0,0455;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;5;22;0;136,5833
30;639;20261346;15;15;True;False;False;False;False;5,1382;1,3969;30,4901;5,4901;15,4901;23,1111;18,4889;0,8000;39,9167;277,3333;3704,3000;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;15;15;12;15;0;115,8333
45;639;20261346;16;14;True;False;False;False;False;6,1091;1,6609;30,7716;5,7716;15,7716;18,2639;6,8490;0,3750;25,1667;109,5833;1752,9433;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;6;16;0;93,5833
60;639;20261346;18;12;True;False;False;False;False;28,5411;7,7596;27,6753;2,6753;12,6753;13,5357;5,2639;0,3889;31,5833;94,7500;1526,1150;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;16;18;7;18;0;105,6667
75;639;20261346;21;9;False;True;True;True;True;-34,8277;-5,7180;11,2015;-13,7985;-3,7985;12,7708;4,8651;0,3810;28,3333;102,1667;1436,4750;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;21;0;0;0;0;0;0;0;0;;0;19;21;8;21;0;121,5000
90;639;20261346;22;8;True;False;False;False;False;37,2666;10,1319;35,0850;10,0850;20,0850;11,7083;2,1288;0,1818;24,9167;46,8333;220,6850;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;4;22;0;131,9167
30;640;20261347;14;16;False;False;False;True;True;-3,5290;-0,9594;27,9766;2,9766;12,9766;24,3712;19,1488;0,7857;43,4167;268,0833;3512,0167;True;1;1;0,0714;0,0714;0,0000;0,0000;0,0000;0;14;0;0;0;0;0;0;0;0;;0;14;14;11;14;0;96,3333
45;640;20261347;16;14;False;False;False;True;True;-5,2428;-1,4254;27,4796;2,4796;12,4796;15,5104;7,7552;0,5000;28,3333;124,0833;1978,8000;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;8;16;0;96,7500
60;640;20261347;18;12;True;False;False;False;False;24,2504;6,5931;28,3678;3,3678;13,3678;17,0938;7,5972;0,4444;26,8333;136,7500;2417,6417;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;16;18;8;18;0;110,5000
75;640;20261347;19;11;False;True;True;True;True;-33,1330;-5,4398;11,4928;-13,5072;-3,5072;11,3750;3,5921;0,3158;23,8333;68,2500;1518,4583;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;19;0;0;0;0;0;0;0;0;;0;19;19;6;19;0;116,5833
90;640;20261347;21;9;True;False;False;False;False;33,3406;9,0645;33,8171;8,8171;18,8171;13,0972;3,7421;0,2857;27,2500;78,5833;896,9633;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;6;21;0;136,4167
30;641;20261348;16;14;True;False;False;False;False;44,9115;12,2103;42,0243;17,0243;27,0243;22,0705;17,9323;0,8125;37,9167;286,9167;4139,8717;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;14;16;13;16;0;92,8333
45;641;20261348;16;14;False;True;True;True;True;-54,0743;-14,7015;11,4710;-13,5290;-3,5290;22,5741;12,6979;0,5625;42,7500;203,1667;3447,2283;True;3;3;0,1875;0,1875;0,0000;0,0000;0,0000;2;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;146,1667
60;641;20261348;18;12;False;True;True;True;False;-77,3320;-21,0246;4,6577;-20,3423;-10,3423;19,4792;8,6574;0,4444;31,0833;155,8333;2288,5067;True;2;2;0,1111;0,1111;0,1111;0,0000;0,1111;0;16;2;0;2;0;0;0;0;0;;2;16;18;8;18;0;114,6667
